country,country_code,region,city,id,osm_lat,osm_long,g_lat,g_long
United States of America,US,Missouri,Grandview,2476196,38.8858407,-94.5330096,38.8858407,-94.5330096
United States of America,US,Missouri,Hannibal,2476304,39.7093667931391,-91.3928516941583,39.7083789,-91.3584816
United States of America,US,Missouri,Harrisonville,2476323,38.6530040720073,-94.3466679332102,38.6533445,-94.3488372
United States of America,US,Missouri,Hazelwood,2476357,38.7931294186652,-90.3902015400698,38.7714396,-90.3709489
United States of America,US,Missouri,Independence,2476542,39.0911161,-94.4155068,39.0911161,-94.4155068
United States of America,US,Missouri,Jackson,2476574,37.3793617803498,-89.6526506573722,37.3822732,-89.6662063
United States of America,US,Missouri,Jefferson City,2476596,38.5767026,-92.1735165,38.5767017,-92.1735164
United States of America,US,Missouri,Jennings,2476601,38.7230293203335,-90.2642499418741,38.7192175,-90.2603903
United States of America,US,Missouri,Joplin,2476616,37.0809450831302,-94.5055993486811,37.0842271,-94.513281
United States of America,US,Missouri,Kansas City,2476632,39.0994728,-94.5813298,39.0997265,-94.5785667
United States of America,US,Missouri,Kennett,2476651,36.2403743480405,-90.0482311689577,36.2361762,-90.0556493
United States of America,US,Missouri,Kirksville,2476688,40.1985131089999,-92.5752528981051,40.1947539,-92.5832496
United States of America,US,Missouri,Kirkwood,2476689,38.5788859284045,-90.4202402676532,38.5833862,-90.406785
United States of America,US,Missouri,Lake Saint Louis,2476746,38.797552,-90.7856848,38.7809384,-90.7883604
United States of America,US,Missouri,Lebanon,2476798,37.6805968,-92.6637865,37.6805967,-92.6637865
United States of America,US,Missouri,Lemay,2476811,38.533386,-90.2792814,38.533386,-90.2792814
United States of America,US,Missouri,Liberty,2476832,39.2417267616029,-94.4188690322378,39.2461138,-94.4191177
United States of America,US,Missouri,Manchester,2476957,38.9630036248303,-94.4969565015836,38.5969977,-90.5092882
United States of America,US,Missouri,Maplewood,2476969,38.6120723780009,-90.3239818313835,38.6125521,-90.3245599
United States of America,US,Missouri,Marshall,2476986,39.114436546969,-93.2010163376724,39.1943564,-93.1779659
United States of America,US,Missouri,Maryland Heights,2476999,38.7131073,-90.4298401,38.7131073,-90.4298401
United States of America,US,Missouri,Maryville,2477001,40.3437481162267,-94.8704931518177,40.3461017,-94.8724706
United States of America,US,Missouri,Mehlville,2477059,38.5083865,-90.3228941,38.5083865,-90.3228941
United States of America,US,Missouri,Mexico,2477084,39.1636167444907,-91.8708331902695,39.1697626,-91.8829484
United States of America,US,Missouri,Moberly,2477148,39.4172272677641,-92.4364582473226,39.4183689,-92.4382367
United States of America,US,Missouri,Murphy,2477226,38.4921919680049,-90.4856569167113,38.4903321,-90.4870662
United States of America,US,Missouri,Neosho,2477258,36.8441369436111,-94.3749246018261,36.8689554,-94.367996
United States of America,US,Missouri,Nixa,2477320,37.0433863,-93.294353,37.0433863,-93.294353
United States of America,US,Missouri,Oakville,2477378,38.4700533,-90.3045605,38.4700532,-90.3045604
United States of America,US,Missouri,Overland,2477459,38.7011626,-90.3623381,38.7011626,-90.3623381
United States of America,US,Missouri,Ozark,2477470,37.0361433925168,-93.2147501859893,37.0208865,-93.2060163
United States of America,US,Missouri,Point Lookout,2673781,38.2816759115783,-93.4862697918045,36.6200811,-93.2393635
United States of America,US,Missouri,Poplar Bluff,2477639,36.7630449461235,-90.4121018608645,36.7569994,-90.392888
United States of America,US,Missouri,Raymore,2477732,38.801953,-94.4527294,38.801953,-94.4527294
United States of America,US,Missouri,Raytown,2477733,38.9943757295376,-94.4640789805106,39.0086171,-94.4635638
United States of America,US,Missouri,Republic,2477761,37.1398603811884,-93.4457339059919,37.1200526,-93.4801942
United States of America,US,Missouri,Richmond Heights,2477778,38.6282707,-90.3191285,38.6286631,-90.3195596
United States of America,US,Missouri,Rolla,2477839,37.9450521968006,-91.7613940758563,37.9514304,-91.7712691
United States of America,US,Missouri,Saint Ann,2477894,38.7272735,-90.3831719,38.72585,-90.387779
United States of America,US,Missouri,Saint Charles,2477899,38.7961912658894,-90.5156327359063,38.7833333,-90.5166667
United States of America,US,Missouri,Saint Joseph,2477909,39.7598249489555,-94.8209285825663,39.7577778,-94.8363889
United States of America,US,Missouri,Saint Louis,2477910,38.6264972,-90.1993244,38.6270025,-90.1994042
United States of America,US,Missouri,Saint Peters,2477915,38.7825702692769,-90.6059052232734,38.778475,-90.605281
United States of America,US,Missouri,Sappington,2477946,38.5369976,-90.3798401,38.5369976,-90.3798401
United States of America,US,Missouri,Sedalia,2477982,38.7044609,-93.2282613,38.7044609,-93.2282613
United States of America,US,Missouri,Sikeston,2478050,36.8767198,-89.5878663,36.876719,-89.5878579
United States of America,US,Missouri,Spanish Lake,2478110,38.7882976157769,-90.2078832763273,38.7878275,-90.2159441
United States of America,US,Missouri,Springfield,2478130,37.2153307,-93.2982521,37.2089572,-93.2922989
