"country","country_code","region","city","id","osm_lat","osm_long","g_lat","g_long"
"United States of America","US","Nebraska","Hastings","2480695","40.5861246","-98.388393",,
"United States of America","US","Nebraska","Kearney","2480786","40.699457","-99.0814767",,
"United States of America","US","Nebraska","La Vista","2480817","41.1823492837308","-96.0594662109829",,
"United States of America","US","Nebraska","Lexington","2480841","40.7786697762072","-99.7463939788253",,
"United States of America","US","Nebraska","Lincoln","2480845","40.8099528801383","-96.6807392764449",,
"United States of America","US","Nebraska","Norfolk","2480992","42.0348863474828","-97.4209302594873",,
"United States of America","US","Nebraska","North Platte","2480997","41.1269967330756","-100.763912953896",,
"United States of America","US","Nebraska","Omaha","2481022","41.2639341055802","-96.0379385724734",,
"United States of America","US","Nebraska","Papillion","2481051","41.1529974360929","-96.0443344058645",,
"United States of America","US","Nebraska","Scottsbluff","2481193","41.8676019170241","-103.661932070842",,
"United States of America","US","Nebraska","South Sioux City","2481233","42.4636136915514","-96.4147815201129",,
"United States of America","US","Nevada","Boulder City","2481473","35.9785912","-114.8324851",,
"United States of America","US","Nevada","Carson City","2481500","39.1510755039001","-119.747830780497",,
"United States of America","US","Nevada","Elko","2481588","41.145998066131","-115.357509048194",,
"United States of America","US","Nevada","Fallon","2481597","39.4738129","-118.7783956",,
"United States of America","US","Nevada","Fernley","2481601","39.56547478702","-119.193614378681",,
"United States of America","US","Nevada","Henderson","2481657","36.0391456","-114.9819235",,
"United States of America","US","Nevada","Las Vegas","2481714","36.2265384501485","-115.261742971713",,
"United States of America","US","Nevada","North Las Vegas","2481804","36.1988597","-115.1175031",,
"United States of America","US","Nevada","Pahrump","2481821","36.2083012","-115.9839128",,
"United States of America","US","Nevada","Paradise","2481826","36.0971963","-115.1466753",,
"United States of America","US","Nevada","Reno","2481868","39.5295269","-119.813779",,
"United States of America","US","Nevada","Sparks","2481928","39.5349169","-119.7526936",,
"United States of America","US","Nevada","Spring Valley","2481930","36.0987680590014","-115.262730325003",,
"United States of America","US","Nevada","Sun Valley","2481949","39.6106045815473","-119.776416512262",,
"United States of America","US","Nevada","Sunrise Manor","2481953","36.2110819","-115.0730563",,
"United States of America","US","Nevada","West Wendover","2482020","40.7406693504755","-114.078344592505",,
"United States of America","US","Nevada","Winchester","2482027","36.1299779","-115.1188894",,
"United States of America","US","Nevada","Winnemucca","2482028","40.9675906219935","-117.724941161818",,
"United States of America","US","New Hampshire","Alton","2482043","43.490484509985","-71.2460276745403",,
"United States of America","US","New Hampshire","Amherst","2482046","42.8614748","-71.6253487",,
"United States of America","US","New Hampshire","Atkinson","2482055","42.8369591863019","-71.1599572496154",,
"United States of America","US","New Hampshire","Auburn","2482059","42.9903794654849","-71.343987373259",,
